ExperimentName	Subject	Session	AgeRange	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	GoodBye.FinishTime	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	PleaseRest.ActionDelay	PleaseRest.ActionTime	PleaseRest.CustomOffsetTime	PleaseRest.CustomOnsetTime	PleaseRest.Duration	PleaseRest.FinishTime	PleaseRest.OffsetDelay	PleaseRest.OffsetTime	PleaseRest.OnsetDelay	PleaseRest.OnsetTime	PleaseRest.OnsetToOnsetTime	PleaseRest.PendingInputMasks	PleaseRest.PreRelease	PleaseRest.StartTime	PleaseRest.TargetOffsetTime	PleaseRest.TargetOnsetTime	PleaseRest.TimingMode	Procedure[Block]	RunList	RunList.Cycle	RunList.Sample	Running[Block]	ScannerTrigger.OffsetTime	ScannerTrigger.RESP	ScannerTrigger.RTTime	ScannerTrigger.StartTime	Trial	BlockNumber	Doors.ACC	Doors.CRESP	Doors.DurationError	Doors.OnsetDelay	Doors.OnsetTime	Doors.OnsetToOnsetTime	Doors.RESP	Doors.RT	Doors.RTTime	Fixation1.DurationError	Fixation1.OffsetTime	Fixation1.OnsetDelay	Fixation1.OnsetTime	Fixation1.OnsetToOnsetTime	Fixation2.ACC	Fixation2.ActionDelay	Fixation2.ActionTime	Fixation2.CRESP	Fixation2.CustomOffsetTime	Fixation2.CustomOnsetTime	Fixation2.Duration	Fixation2.DurationError	Fixation2.FinishTime	Fixation2.OffsetDelay	Fixation2.OffsetTime	Fixation2.OnsetDelay	Fixation2.OnsetTime	Fixation2.OnsetToOnsetTime	Fixation2.PendingInputMasks	Fixation2.PreRelease	Fixation2.RESP	Fixation2.RT	Fixation2.RTTime	Fixation2.StartTime	Fixation2.Tag	Fixation2.TargetOffsetTime	Fixation2.TargetOnsetTime	Fixation2.TimingMode	FollowWinLoss	Image	ITI	ITI.Duration	ITI.DurationError	ITI.OffsetTime	ITI.OnsetDelay	ITI.OnsetTime	ITI.OnsetToOnsetTime	Outcome.ACC	Outcome.ActionDelay	Outcome.ActionTime	Outcome.CRESP	Outcome.CustomOffsetTime	Outcome.CustomOnsetTime	Outcome.Duration	Outcome.DurationError	Outcome.FinishTime	Outcome.OffsetDelay	Outcome.OffsetTime	Outcome.OnsetDelay	Outcome.OnsetTime	Outcome.OnsetToOnsetTime	Outcome.PendingInputMasks	Outcome.PreRelease	Outcome.RESP	Outcome.RT	Outcome.RTTime	Outcome.StartTime	Outcome.Tag	Outcome.TargetOffsetTime	Outcome.TargetOnsetTime	Outcome.TimingMode	Procedure[Trial]	RunBlock1	RunBlock1.Cycle	RunBlock1.Sample	RunBlock2	RunBlock2.Cycle	RunBlock2.Sample	RunLoseWin	Running[Trial]	RunWinLose	TrialListPickLoss	TrialListPickWin	TrialType
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	16	1	1		-4	4	535726	2999		0	0	-4	535622	4	535126	600	0	0	538725		0	0	600	-3	539222	0	539222	3	538725	599	0	100		0	0	538622	fix+	539222	538722	1	winfollowwin	UpArrow.bmp	5300	5300	-2	545522	2	540324	0	0	0	539324		0	0	1000	-2	540222	0	540222	2	539324	1000	0	100		0	0	539222		540222	539322	1	PrizeProc				16	1	16		RunBlock2	RunWinLose		30	win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	17	2																																																																								LoseInstructionProc				17	1	17		RunBlock2	RunWinLose			
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	18	2	1		-11	11	551240	2999		0	0	-11	551129	11	550640	600	0	0	554239		0	0	600	-10	554729	0	554729	10	554239	599	0	100		0	0	554129	fix+	554729	554229	1	blockstart	DownArrow.bmp	3200	3200	-22	558929	22	555851	0	0	0	554838		0	0	1000	-9	555729	0	555729	9	554838	1013	0	100		0	0	554729		555729	554829	1	LoseProc				18	1	18		RunBlock2	RunWinLose	16		win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	19	2	1		-7	7	559636	2999		0	0	-8	559529	8	559037	599	0	0	562635		0	0	600	-6	563129	0	563129	6	562635	600	0	100		0	0	562529	fix+	563129	562629	1	lossfollowwin	Line.bmp	3200	3200	-6	567329	6	564235	0	0	0	563235		0	0	1000	-6	564129	0	564129	6	563235	1000	0	100		0	0	563129		564129	563229	1	LoseProc				19	1	19		RunBlock2	RunWinLose	17		loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	20	2	1		-4	4	568033	2999		0	0	-4	567929	4	567433	600	0	0	571032		0	0	600	-3	571529	0	571529	3	571032	600	0	100		0	0	570929	fix+	571529	571029	1	winfollowloss	DownArrow.bmp	3200	3200	-2	575729	2	572631	0	0	0	571632		0	0	1000	-3	572529	0	572529	3	571632	999	0	100		0	0	571529		572529	571629	1	LoseProc				20	1	20		RunBlock2	RunWinLose	18		win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	21	2	1		-1	1	576430	2999		0	0	-1	576329	1	575830	600	0	0	579429		0	0	600	0	579929	0	579929	0	579429	613	0	100		0	0	579329	fix+	579929	579429	1	winfollowwin	DownArrow.bmp	11600	11600	-26	592529	26	581055	0	0	0	580042		0	0	1000	-13	580929	0	580929	13	580042	1013	0	100		0	0	579929		580929	580029	1	LoseProc				21	1	21		RunBlock2	RunWinLose	19		win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	22	2	1		-7	7	593236	2999		0	0	-8	593129	8	592637	599	0	0	596235		0	0	600	-6	596729	0	596729	6	596235	600	0	100		0	0	596129	fix+	596729	596229	1	winfollowwin	DownArrow.bmp	5300	5300	-19	603029	19	597848	0	0	0	596835		0	0	1000	-6	597729	0	597729	6	596835	1013	0	100		0	0	596729		597729	596829	1	LoseProc				22	1	22		RunBlock2	RunWinLose	20		win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	23	2	1		-10	10	603739	2999		0	0	-10	603629	10	603139	600	0	0	606738		0	0	600	-9	607229	0	607229	9	606738	599	0	100		0	0	606629	fix+	607229	606729	1	winfollowwin	DownArrow.bmp	5300	5300	-8	613529	8	608337	0	0	0	607337		0	0	1000	-8	608229	0	608229	8	607337	1000	0	100		0	0	607229		608229	607329	1	LoseProc				23	1	23		RunBlock2	RunWinLose	21		win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	24	2	1		-12	12	614241	2999		0	0	-13	614129	13	613642	599	0	0	617240		0	0	600	-11	617729	0	617729	11	617240	600	0	100		0	0	617129	fix+	617729	617229	1	lossfollowwin	Line.bmp	3200	3200	-11	621929	11	618840	0	0	0	617840		0	0	1000	-11	618729	0	618729	11	617840	1000	0	100		0	0	617729		618729	617829	1	LoseProc				24	1	24		RunBlock2	RunWinLose	22		loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	25	2	1		-9	9	622638	2999		0	0	-9	622529	9	622038	600	0	0	625637		0	0	600	-8	626129	0	626129	8	625637	600	0	100		0	0	625529	fix+	626129	625629	1	lossfollowloss	Line.bmp	1100	1100	-7	628229	7	627236	0	0	0	626237		0	0	1000	-8	627129	0	627129	8	626237	999	0	100		0	0	626129		627129	626229	1	LoseProc				25	1	25		RunBlock2	RunWinLose	23		loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	26	2	1		0	0	628929	3012		0	0	0	628829	0	628329	600	0	0	631941		0	0	600	-12	632429	0	632429	12	631941	600	0	100		0	0	631829	fix+	632429	631929	1	winfollowloss	DownArrow.bmp	1100	1100	-25	634529	25	633554	0	0	0	632541		0	0	1000	-12	633429	0	633429	12	632541	1013	0	100		0	0	632429		633429	632529	1	LoseProc				26	1	26		RunBlock2	RunWinLose	24		win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	27	2	1		-4	4	635233	2999		0	0	-4	635129	4	634633	600	0	0	638232		0	0	600	-3	638729	0	638729	3	638232	600	0	100		0	0	638129	fix+	638729	638229	1	lossfollowwin	Line.bmp	5300	5300	-2	645029	2	639831	0	0	0	638832		0	0	1000	-3	639729	0	639729	3	638832	999	0	100		0	0	638729		639729	638829	1	LoseProc				27	1	27		RunBlock2	RunWinLose	25		loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	28	2	1		-7	7	645736	2998		0	0	-7	645629	7	645136	600	0	0	648734		0	0	600	-5	649229	0	649229	5	648734	600	0	100		0	0	648629	fix+	649229	648729	1	lossfollowloss	Line.bmp	5300	5300	-18	655529	18	650347	0	0	0	649334		0	0	1000	-5	650229	0	650229	5	649334	1013	0	100		0	0	649229		650229	649329	1	LoseProc				28	1	28		RunBlock2	RunWinLose	26		loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	29	2	1		-9	9	656238	2999		0	0	-9	656129	9	655638	600	0	0	659237		0	0	600	-8	659729	0	659729	8	659237	600	0	100		0	0	659129	fix+	659729	659229	1	lossfollowloss	Line.bmp	3200	3200	-7	663929	7	660836	0	0	0	659837		0	0	1000	-8	660729	0	660729	8	659837	999	0	100		0	0	659729		660729	659829	1	LoseProc				29	1	29		RunBlock2	RunWinLose	27		loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	30	2	1		-6	6	664635	2998		0	0	-6	664529	6	664035	600	0	1	667634		0	0	600	-4	668129	0	668129	4	667633	600	0	100		0	0	667529	fix+	668129	667629	1	lossfollowloss	Line.bmp	1100	1100	-4	670229	4	669233	0	0	0	668233		0	0	1000	-4	669129	0	669129	4	668233	1000	0	100		0	0	668129		669129	668229	1	LoseProc				30	1	30		RunBlock2	RunWinLose	28		loss
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	31	2	1		-10	10	670939	2999		0	0	-10	670829	10	670339	600	0	0	673938		0	0	600	-9	674429	0	674429	9	673938	599	0	100		0	0	673829	fix+	674429	673929	1	winfollowloss	DownArrow.bmp	3200	3200	-8	678629	8	675537	0	0	0	674537		0	0	1000	-8	675429	0	675429	8	674537	1000	0	100		0	0	674429		675429	674529	1	LoseProc				31	1	31		RunBlock2	RunWinLose	29		win
SPADE_Doors_040318	6003	1	18+	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3410097</Frequency><Timestamp dt:dt="r8">118024403687</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2018-04-25T23:17:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	SPADE_Doors_040318-6003-1	75.030	1.0.0.268	695065	1	2060943687	Professional	2.0.10.356	2.0.10.356	04-25-2018		19:17:09	2.0.10.252	2	0	685040	0	0	5000	690040	0	690040	11	685040	0	0	0	684931	690040	685029	0	RunWinLose	2	1	2	RunList	412499	t	412499	390267	32	2	1		-7	7	679336	2998		0	0	-7	679229	7	678736	600	0	0	682334		0	0	600	-5	682829	0	682829	5	682334	600	0	100		0	0	682229	fix+	682829	682329	1	winfollowwin	DownArrow.bmp	1100	1100	-18	684929	18	683947	0	0	0	682934		0	0	1000	-5	683829	0	683829	5	682934	1013	0	100		0	0	682829		683829	682929	1	LoseProc				32	1	32		RunBlock2	RunWinLose	30		win
